FSTR_LOOPGROUPID,FDT_TIME,FSTR_VALIDITY,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY
ZHWX38(1),2019-11-05 06:00:40,valid,7,73,9
ZHWX38(1),2019-11-05 05:57:20,valid,1,68,1
ZHWX38(1),2019-11-05 05:59:40,valid,1,84,2
ZHWX38(1),2019-11-05 05:54:20,valid,2,76,3
ZHWX38(1),2019-11-05 05:56:40,valid,3,75,3
ZHWX38(1),2019-11-05 05:56:00,valid,6,76,6
ZHWX38(1),2019-11-05 05:55:20,valid,5,81,6
ZHWX38(1),2019-11-05 06:04:40,valid,2,82,2
ZHWX38(1),2019-11-05 00:57:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:58:00,valid,0,0,0
ZHWX38(1),2019-11-05 00:58:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:58:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:57:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:50:40,valid,1,82,1
ZHWX38(1),2019-11-05 00:50:00,valid,0,0,0
ZHWX38(1),2019-11-05 00:49:40,valid,1,77,1
ZHWX38(1),2019-11-05 00:50:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:59:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:52:00,valid,0,0,0
ZHWX38(1),2019-11-05 00:52:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:51:20,valid,1,65,2
ZHWX38(1),2019-11-05 00:54:00,valid,1,81,1
ZHWX38(1),2019-11-05 00:52:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:54:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:54:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:53:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:51:40,valid,1,75,1
ZHWX38(1),2019-11-05 00:55:00,valid,0,0,0
ZHWX38(1),2019-11-05 00:55:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:53:20,valid,0,0,0
ZHWX38(1),2019-11-05 00:55:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:51:00,valid,0,0,0
ZHWX38(1),2019-11-05 00:53:00,valid,0,0,0
ZHWX38(1),2019-11-05 07:43:40,valid,10,74,12
ZHWX38(1),2019-11-05 07:41:20,valid,6,70,8
ZHWX38(1),2019-11-05 07:43:00,valid,8,73,12
ZHWX38(1),2019-11-05 07:40:40,valid,9,76,11
ZHWX38(1),2019-11-05 07:42:20,valid,6,75,7
ZHWX38(1),2019-11-05 07:46:00,valid,9,66,16
ZHWX38(1),2019-11-05 07:45:40,valid,9,68,14
ZHWX38(1),2019-11-05 08:25:00,valid,12,65,18
ZHWX38(1),2019-11-05 08:27:40,valid,12,59,19
ZHWX38(1),2019-11-05 08:39:20,valid,7,69,8
ZHWX38(1),2019-11-05 17:15:20,valid,10,63,15
ZHWX38(1),2019-11-05 17:22:40,valid,0,0,0
ZHWX38(1),2019-11-05 17:32:00,valid,10,64,15
ZHWX38(1),2019-11-05 17:33:00,valid,13,64,19
ZHWX38(1),2019-11-05 17:38:00,valid,6,76,8
ZHWX38(1),2019-11-05 17:12:40,valid,9,62,14
ZHWX38(1),2019-11-05 17:21:00,valid,8,65,15
ZHWX38(1),2019-11-05 17:31:00,valid,10,66,17
ZHWX38(1),2019-11-05 17:05:20,valid,11,56,18
ZHWX38(1),2019-11-05 17:07:00,valid,8,54,19
ZHWX38(1),2019-11-05 17:08:40,valid,9,59,14
ZHWX38(1),2019-11-05 17:10:20,valid,9,69,12
ZHWX38(1),2019-11-05 17:13:20,valid,10,57,16
ZHWX38(1),2019-11-05 17:17:40,valid,12,54,23
ZHWX38(1),2019-11-05 17:19:20,valid,8,68,12
ZHWX38(1),2019-11-05 17:25:00,valid,10,79,13
ZHWX38(1),2019-11-05 17:26:40,valid,10,76,14
ZHWX38(1),2019-11-05 17:30:00,valid,9,65,13
ZHWX38(1),2019-11-05 17:36:00,valid,9,84,11
ZHWX38(1),2019-11-05 17:14:00,valid,8,64,14
ZHWX38(1),2019-11-05 17:16:00,valid,8,65,14
ZHWX38(1),2019-11-05 17:23:20,valid,6,84,9
ZHWX38(1),2019-11-05 17:29:00,valid,11,54,20
ZHWX38(1),2019-11-05 17:14:40,valid,11,63,18
ZHWX38(1),2019-11-05 17:21:40,valid,8,68,10
ZHWX38(1),2019-11-05 17:28:00,valid,6,77,9
ZHWX38(1),2019-11-05 17:34:40,valid,9,68,14
ZHWX38(1),2019-11-05 17:36:20,valid,9,67,17
ZHWX38(1),2019-11-05 17:06:20,valid,5,61,9
ZHWX38(1),2019-11-05 17:08:00,valid,9,65,12
ZHWX38(1),2019-11-05 17:09:40,valid,7,65,12
ZHWX38(1),2019-11-05 17:11:20,valid,7,57,13
ZHWX38(1),2019-11-05 17:18:20,valid,14,52,26
ZHWX38(1),2019-11-05 17:20:00,valid,7,68,11
ZHWX38(1),2019-11-05 17:25:40,valid,8,77,9
ZHWX38(1),2019-11-05 17:27:20,valid,10,68,16
ZHWX38(1),2019-11-05 17:33:40,valid,14,60,23
ZHWX38(1),2019-11-05 17:16:40,valid,13,62,19
ZHWX38(1),2019-11-05 17:24:00,valid,8,81,10
ZHWX38(1),2019-11-05 17:31:40,valid,8,57,14
ZHWX38(1),2019-11-05 17:32:40,valid,4,68,6
ZHWX38(1),2019-11-05 17:36:40,valid,8,72,9
ZHWX38(1),2019-11-05 17:37:40,valid,10,70,15
ZHWX38(1),2019-11-05 17:15:00,valid,10,72,15
ZHWX38(1),2019-11-05 17:22:20,valid,7,75,10
ZHWX38(1),2019-11-05 17:30:40,valid,9,69,14
ZHWX38(1),2019-11-05 17:37:00,valid,8,69,11
ZHWX38(1),2019-11-05 17:05:40,valid,10,54,19
ZHWX38(1),2019-11-05 17:07:20,valid,11,54,20
ZHWX38(1),2019-11-05 17:09:00,valid,7,51,15
ZHWX38(1),2019-11-05 17:10:40,valid,8,72,13
ZHWX38(1),2019-11-05 17:12:20,valid,12,65,19
ZHWX38(1),2019-11-05 17:19:00,valid,10,67,14
ZHWX38(1),2019-11-05 17:20:40,valid,9,70,13
ZHWX38(1),2019-11-05 17:26:20,valid,9,69,12
ZHWX38(1),2019-11-05 17:28:40,valid,12,48,26
ZHWX38(1),2019-11-05 17:29:40,valid,12,61,18
ZHWX38(1),2019-11-05 17:35:20,valid,12,73,15
ZHWX38(1),2019-11-05 17:13:00,valid,9,57,16
ZHWX38(1),2019-11-05 17:17:20,valid,5,67,9
ZHWX38(1),2019-11-05 17:23:00,valid,2,94,2
ZHWX38(1),2019-11-05 17:24:40,valid,6,78,8
ZHWX38(1),2019-11-05 17:49:40,valid,5,78,6
ZHWX38(1),2019-11-05 17:48:40,valid,5,82,6
ZHWX38(1),2019-11-05 17:49:20,valid,7,81,8
ZHWX38(1),2019-11-05 17:50:00,valid,5,77,6
ZHWX38(1),2019-11-05 17:50:20,valid,5,79,6
ZHWX38(1),2019-11-05 17:49:00,valid,7,78,8
ZHWX38(1),2019-11-05 17:48:00,valid,6,81,6
ZHWX38(1),2019-11-05 15:39:40,valid,7,63,11
ZHWX38(1),2019-11-05 15:25:20,valid,4,75,5
ZHWX38(1),2019-11-05 15:27:00,valid,11,69,14
ZHWX38(1),2019-11-05 15:33:20,valid,8,70,10
ZHWX38(1),2019-11-05 15:36:20,valid,10,72,13
ZHWX38(1),2019-11-05 15:41:00,valid,6,73,7
ZHWX38(1),2019-11-05 15:42:20,valid,4,76,5
ZHWX38(1),2019-11-05 15:29:20,valid,5,72,5
ZHWX38(1),2019-11-05 15:41:20,valid,10,71,14
ZHWX38(1),2019-11-05 15:43:40,valid,9,71,11
ZHWX38(1),2019-11-05 15:28:20,valid,8,71,9
ZHWX38(1),2019-11-05 15:32:00,valid,4,73,6
ZHWX38(1),2019-11-05 15:36:00,valid,6,76,9
ZHWX38(1),2019-11-05 15:24:40,valid,10,82,12
ZHWX38(1),2019-11-05 15:30:40,valid,3,77,4
ZHWX38(1),2019-11-05 15:35:40,valid,8,69,11
ZHWX38(1),2019-11-05 15:26:20,valid,5,76,8
ZHWX38(1),2019-11-05 15:35:20,valid,6,66,9
ZHWX38(1),2019-11-05 15:30:00,valid,8,74,10
ZHWX38(1),2019-11-05 15:33:00,valid,8,75,9
ZHWX38(1),2019-11-05 15:38:40,valid,9,71,11
ZHWX38(1),2019-11-05 15:41:40,valid,9,67,13
ZHWX38(1),2019-11-05 15:25:40,valid,7,76,8
ZHWX38(1),2019-11-05 15:29:00,valid,5,80,7
ZHWX38(1),2019-11-05 15:31:40,valid,4,87,4
ZHWX38(1),2019-11-05 15:35:00,valid,3,78,3
ZHWX38(1),2019-11-05 15:38:20,valid,6,74,9
ZHWX38(1),2019-11-05 15:42:00,valid,7,70,10
ZHWX38(1),2019-11-05 15:27:20,valid,10,72,15
ZHWX38(1),2019-11-05 15:34:40,valid,4,75,5
ZHWX38(1),2019-11-05 15:42:40,valid,8,78,10
ZHWX38(1),2019-11-05 15:28:00,valid,6,73,9
ZHWX38(1),2019-11-05 15:38:00,valid,6,73,8
ZHWX38(1),2019-11-05 15:32:40,valid,9,78,13
ZHWX38(1),2019-11-05 15:34:20,valid,7,80,8
ZHWX38(1),2019-11-05 15:43:00,valid,4,76,5
ZHWX38(1),2019-11-05 15:25:00,valid,6,80,7
ZHWX38(1),2019-11-05 17:04:40,valid,11,62,14
ZHWX38(1),2019-11-05 17:04:00,valid,10,67,13
ZHWX38(1),2019-11-05 17:05:00,valid,11,62,16
ZHWX38(1),2019-11-05 17:03:20,valid,9,73,11
ZHWX38(1),2019-11-05 12:30:40,valid,8,73,10
ZHWX38(1),2019-11-05 14:53:20,valid,4,76,6
ZHWX38(1),2019-11-05 15:05:20,valid,4,78,5
ZHWX38(1),2019-11-05 15:09:20,valid,9,68,13
ZHWX38(1),2019-11-05 15:16:20,valid,8,77,10
ZHWX38(1),2019-11-05 15:07:40,valid,7,74,9
ZHWX38(1),2019-11-05 15:08:00,valid,6,83,7
ZHWX38(1),2019-11-05 15:11:20,valid,2,74,3
ZHWX38(1),2019-11-05 15:13:20,valid,8,72,10
ZHWX38(1),2019-11-05 15:15:20,valid,5,79,6
ZHWX38(1),2019-11-05 15:07:20,valid,7,74,10
ZHWX38(1),2019-11-05 15:04:40,valid,7,76,9
ZHWX38(1),2019-11-05 15:11:00,valid,7,74,9
ZHWX38(1),2019-11-05 15:13:00,valid,5,78,6
ZHWX38(1),2019-11-05 15:15:00,valid,4,77,5
ZHWX38(1),2019-11-05 15:06:40,valid,3,78,4
ZHWX38(1),2019-11-05 15:09:00,valid,2,73,3
ZHWX38(1),2019-11-05 15:10:00,valid,10,69,14
ZHWX38(1),2019-11-05 09:15:20,valid,11,69,15
ZHWX38(1),2019-11-05 09:19:20,valid,9,73,12
ZHWX38(1),2019-11-05 09:13:00,valid,10,74,14
ZHWX38(1),2019-11-05 09:18:20,valid,10,67,15
ZHWX38(1),2019-11-05 09:14:40,valid,10,68,15
ZHWX38(1),2019-11-05 09:17:40,valid,13,61,20
ZHWX38(1),2019-11-05 09:12:20,valid,11,75,14
ZHWX38(1),2019-11-05 09:14:00,valid,12,65,16
ZHWX38(1),2019-11-05 09:17:00,valid,7,66,10
ZHWX38(1),2019-11-05 09:16:20,valid,9,75,12
ZHWX38(1),2019-11-05 09:18:00,valid,9,65,14
ZHWX38(1),2019-11-05 12:42:40,valid,6,76,8
ZHWX38(1),2019-11-05 12:39:20,valid,10,74,13
ZHWX38(1),2019-11-05 12:40:00,valid,10,67,14
ZHWX38(1),2019-11-05 12:43:20,valid,6,74,7
ZHWX38(1),2019-11-05 12:42:00,valid,8,72,12
ZHWX38(1),2019-11-05 12:41:40,valid,5,84,7
ZHWX38(1),2019-11-05 13:21:00,valid,8,76,11
ZHWX38(1),2019-11-05 13:14:00,valid,9,70,13
ZHWX38(1),2019-11-05 13:17:20,valid,9,71,12
ZHWX38(1),2019-11-05 13:18:40,valid,9,68,13
ZHWX38(1),2019-11-05 13:16:00,valid,7,67,10
ZHWX38(1),2019-11-05 13:18:20,valid,8,81,8
ZHWX38(1),2019-11-05 13:19:20,valid,9,74,12
ZHWX38(1),2019-11-05 13:19:40,valid,8,76,10
ZHWX38(1),2019-11-05 13:20:00,valid,6,77,8
ZHWX38(1),2019-11-05 13:20:20,valid,7,80,8
ZHWX38(1),2019-11-05 13:13:20,valid,5,80,6
ZHWX38(1),2019-11-05 13:17:00,valid,5,71,6
ZHWX38(1),2019-11-05 13:20:40,valid,10,72,16
ZHWX38(1),2019-11-05 13:21:20,valid,6,76,8
ZHWX38(1),2019-11-05 13:18:00,valid,9,76,13
ZHWX38(1),2019-11-05 13:21:40,valid,12,71,17
ZHWX38(1),2019-11-05 13:14:20,valid,9,68,12
ZHWX38(1),2019-11-05 13:15:40,valid,8,66,12
ZHWX38(1),2019-11-05 13:22:00,valid,6,76,8
ZHWX38(1),2019-11-05 13:16:40,valid,5,71,7
ZHWX38(1),2019-11-05 05:17:00,valid,0,0,0
ZHWX38(1),2019-11-05 05:16:00,valid,1,78,1
ZHWX38(1),2019-11-05 05:16:20,valid,1,86,1
ZHWX38(1),2019-11-05 05:15:40,valid,2,75,1
ZHWX38(1),2019-11-05 05:22:40,valid,2,79,2
ZHWX38(1),2019-11-05 05:23:20,valid,0,0,0
ZHWX38(1),2019-11-05 05:23:00,valid,0,0,0
ZHWX38(1),2019-11-05 05:23:40,valid,2,78,2
ZHWX38(1),2019-11-05 04:31:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:31:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:27:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:28:00,valid,0,0,0
ZHWX38(1),2019-11-05 04:24:00,valid,0,0,0
ZHWX38(1),2019-11-05 04:27:00,valid,0,0,0
ZHWX38(1),2019-11-05 04:22:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:29:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:26:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:28:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:23:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:25:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:25:00,valid,0,0,0
ZHWX38(1),2019-11-05 04:24:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:27:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:29:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:22:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:26:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:28:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:23:40,valid,0,0,0
ZHWX38(1),2019-11-05 04:26:00,valid,1,75,1
ZHWX38(1),2019-11-05 04:25:20,valid,0,0,0
ZHWX38(1),2019-11-05 04:30:00,valid,1,81,1
ZHWX38(1),2019-11-05 04:29:00,valid,0,0,0
ZHWX38(1),2019-11-05 04:23:00,valid,0,0,0
ZHWX38(1),2019-11-05 04:24:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:33:00,valid,0,0,0
ZHWX38(1),2019-11-05 03:31:20,valid,1,78,1
ZHWX38(1),2019-11-05 03:35:20,valid,1,96,1
ZHWX38(1),2019-11-05 03:35:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:34:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:32:20,valid,1,108,1
ZHWX38(1),2019-11-05 03:35:00,valid,0,0,0
ZHWX38(1),2019-11-05 03:34:00,valid,0,0,0
ZHWX38(1),2019-11-05 03:33:20,valid,0,0,0
ZHWX38(1),2019-11-05 03:31:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:34:20,valid,0,0,0
ZHWX38(1),2019-11-05 03:32:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:32:00,valid,0,0,0
ZHWX38(1),2019-11-05 03:33:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:37:00,valid,1,65,1
ZHWX38(1),2019-11-05 03:36:40,valid,0,0,0
ZHWX38(1),2019-11-05 03:36:00,valid,0,0,0
ZHWX38(1),2019-11-05 02:45:20,valid,0,0,0
ZHWX38(1),2019-11-05 02:50:40,valid,0,0,0
ZHWX38(1),2019-11-05 02:46:20,valid,1,90,1
ZHWX38(1),2019-11-05 02:49:40,valid,0,0,0
ZHWX38(1),2019-11-05 02:50:20,valid,0,0,0
ZHWX38(1),2019-11-05 02:50:00,valid,0,0,0
ZHWX38(1),2019-11-05 02:47:20,valid,0,0,0
ZHWX38(1),2019-11-05 02:49:00,valid,0,0,0
ZHWX38(1),2019-11-05 18:38:20,valid,8,67,12
ZHWX38(1),2019-11-05 18:42:00,valid,8,72,10
ZHWX38(1),2019-11-05 18:34:00,valid,10,73,15
ZHWX38(1),2019-11-05 18:37:40,valid,7,73,9
ZHWX38(1),2019-11-05 18:41:20,valid,8,78,11
ZHWX38(1),2019-11-05 18:33:20,valid,10,71,14
ZHWX38(1),2019-11-05 18:37:00,valid,5,73,7
ZHWX38(1),2019-11-05 18:28:20,valid,10,69,13
ZHWX38(1),2019-11-05 18:30:00,valid,11,60,17
ZHWX38(1),2019-11-05 18:31:40,valid,11,73,15
ZHWX38(1),2019-11-05 18:32:40,valid,5,67,7
ZHWX38(1),2019-11-05 18:40:40,valid,6,79,8
ZHWX38(1),2019-11-05 18:32:00,valid,4,79,5
ZHWX38(1),2019-11-05 18:36:20,valid,8,70,11
ZHWX38(1),2019-11-05 18:40:00,valid,3,66,4
ZHWX38(1),2019-11-05 02:48:20,valid,1,76,1
ZHWX38(1),2019-11-05 02:49:20,valid,0,0,0
ZHWX38(1),2019-11-05 02:46:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:02:20,valid,1,68,1
ZHWX38(1),2019-11-05 00:02:00,valid,1,81,1
ZHWX38(1),2019-11-05 00:07:20,valid,1,74,1
ZHWX38(1),2019-11-05 00:06:20,valid,1,81,2
ZHWX38(1),2019-11-05 00:02:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:03:00,valid,1,82,1
ZHWX38(1),2019-11-05 00:03:20,valid,3,76,4
ZHWX38(1),2019-11-05 00:03:40,valid,0,0,0
ZHWX38(1),2019-11-05 07:00:40,valid,6,78,7
ZHWX38(1),2019-11-05 06:59:00,valid,12,75,14
ZHWX38(1),2019-11-05 06:59:40,valid,6,81,7
ZHWX38(1),2019-11-05 06:58:00,valid,8,81,9
ZHWX38(1),2019-11-05 07:00:20,valid,6,80,7
ZHWX38(1),2019-11-05 06:59:20,valid,9,74,12
ZHWX38(1),2019-11-05 06:57:40,valid,8,78,8
ZHWX38(1),2019-11-05 06:58:20,valid,8,78,9
ZHWX38(1),2019-11-05 06:58:40,valid,10,72,14
ZHWX38(1),2019-11-05 07:00:00,valid,8,82,12
ZHWX38(1),2019-11-05 06:46:40,valid,10,77,12
ZHWX38(1),2019-11-05 06:48:20,valid,11,78,13
ZHWX38(1),2019-11-05 06:50:00,valid,7,72,11
ZHWX38(1),2019-11-05 06:51:40,valid,8,76,13
ZHWX38(1),2019-11-05 06:53:20,valid,8,75,10
ZHWX38(1),2019-11-05 06:46:00,valid,13,78,16
ZHWX38(1),2019-11-05 06:47:40,valid,9,78,11
ZHWX38(1),2019-11-05 18:43:20,valid,8,75,10
ZHWX38(1),2019-11-05 18:45:00,valid,8,75,11
ZHWX38(1),2019-11-05 06:49:20,valid,9,70,12
ZHWX38(1),2019-11-05 06:51:00,valid,10,71,13
ZHWX38(1),2019-11-05 06:52:40,valid,5,81,6
ZHWX38(1),2019-11-05 06:47:00,valid,7,71,9
ZHWX38(1),2019-11-05 06:48:40,valid,8,85,9
ZHWX38(1),2019-11-05 06:50:20,valid,6,74,9
ZHWX38(1),2019-11-05 06:52:00,valid,9,75,12
ZHWX38(1),2019-11-05 06:46:20,valid,7,79,10
ZHWX38(1),2019-11-05 06:48:00,valid,7,79,9
ZHWX38(1),2019-11-05 06:49:40,valid,12,71,16
ZHWX38(1),2019-11-05 06:51:20,valid,10,70,15
ZHWX38(1),2019-11-05 06:53:00,valid,11,78,15
ZHWX38(1),2019-11-05 06:45:40,valid,11,81,14
ZHWX38(1),2019-11-05 06:47:20,valid,12,79,15
ZHWX38(1),2019-11-05 06:49:00,valid,11,71,15
ZHWX38(1),2019-11-05 06:50:40,valid,9,75,11
ZHWX38(1),2019-11-05 06:52:20,valid,11,79,14
ZHWX38(1),2019-11-05 00:04:00,valid,1,81,1
ZHWX38(1),2019-11-05 00:04:20,valid,1,83,1
ZHWX38(1),2019-11-05 00:04:40,valid,1,72,1
ZHWX38(1),2019-11-05 00:05:00,valid,1,95,2
ZHWX38(1),2019-11-05 00:05:20,valid,2,88,1
ZHWX38(1),2019-11-05 20:04:00,valid,5,85,6
ZHWX38(1),2019-11-05 17:01:00,valid,8,77,10
ZHWX38(1),2019-11-05 17:45:00,valid,9,68,14
ZHWX38(1),2019-11-05 11:38:00,valid,10,80,12
ZHWX38(1),2019-11-05 11:37:00,valid,6,72,7
ZHWX38(1),2019-11-05 11:37:40,valid,7,81,9
ZHWX38(1),2019-11-05 11:37:20,valid,7,74,9
ZHWX38(1),2019-11-05 13:39:20,valid,8,72,9
ZHWX38(1),2019-11-05 13:40:00,valid,9,74,11
ZHWX38(1),2019-11-05 13:44:00,valid,3,79,3
ZHWX38(1),2019-11-05 16:00:00,valid,5,88,6
ZHWX38(1),2019-11-05 16:06:00,valid,2,90,3
ZHWX38(1),2019-11-05 16:09:40,valid,8,83,9
ZHWX38(1),2019-11-05 15:59:20,valid,6,85,7
ZHWX38(1),2019-11-05 16:07:40,valid,8,74,10
ZHWX38(1),2019-11-05 16:10:00,valid,2,77,2
ZHWX38(1),2019-11-05 15:58:20,valid,4,80,6
ZHWX38(1),2019-11-05 16:01:00,valid,4,79,4
ZHWX38(1),2019-11-05 16:10:20,valid,5,73,7
ZHWX38(1),2019-11-05 15:54:00,valid,8,80,11
ZHWX38(1),2019-11-05 15:57:20,valid,8,77,12
ZHWX38(1),2019-11-05 16:02:20,valid,10,72,13
ZHWX38(1),2019-11-05 16:03:40,valid,3,81,3
ZHWX38(1),2019-11-05 16:05:40,valid,8,77,11
ZHWX38(1),2019-11-05 16:09:20,valid,6,81,7
ZHWX38(1),2019-11-05 15:55:40,valid,3,76,5
ZHWX38(1),2019-11-05 15:56:20,valid,7,69,9
ZHWX38(1),2019-11-05 16:07:20,valid,6,82,7
ZHWX38(1),2019-11-05 15:53:20,valid,4,72,5
ZHWX38(1),2019-11-05 16:00:40,valid,7,75,9
ZHWX38(1),2019-11-05 16:05:20,valid,10,77,12
ZHWX38(1),2019-11-05 16:09:00,valid,7,75,10
ZHWX38(1),2019-11-05 15:55:00,valid,8,79,10
ZHWX38(1),2019-11-05 15:59:00,valid,6,74,8
ZHWX38(1),2019-11-05 16:02:00,valid,5,81,6
ZHWX38(1),2019-11-05 16:03:20,valid,1,77,1
ZHWX38(1),2019-11-05 16:04:40,valid,5,74,8
ZHWX38(1),2019-11-05 16:07:00,valid,4,70,7
ZHWX38(1),2019-11-05 15:58:00,valid,4,81,4
ZHWX38(1),2019-11-05 16:05:00,valid,5,74,8
ZHWX38(1),2019-11-05 15:57:00,valid,6,79,7
ZHWX38(1),2019-11-05 16:08:40,valid,11,73,18
ZHWX38(1),2019-11-05 15:54:20,valid,8,79,11
ZHWX38(1),2019-11-05 16:01:40,valid,7,70,10
ZHWX38(1),2019-11-05 16:06:40,valid,9,69,14
ZHWX38(1),2019-11-05 15:56:00,valid,8,77,10
ZHWX38(1),2019-11-05 15:59:40,valid,8,76,11
ZHWX38(1),2019-11-05 16:00:20,valid,6,78,7
ZHWX38(1),2019-11-05 16:03:00,valid,8,75,10
ZHWX38(1),2019-11-05 16:04:20,valid,7,72,9
ZHWX38(1),2019-11-05 16:08:20,valid,4,70,6
ZHWX38(1),2019-11-05 15:58:40,valid,7,78,9
ZHWX38(1),2019-11-05 16:56:40,valid,9,69,12
ZHWX38(1),2019-11-05 06:04:20,valid,2,87,2
ZHWX38(1),2019-11-05 00:56:00,valid,1,81,1
ZHWX38(1),2019-11-05 00:56:40,valid,0,0,0
ZHWX38(1),2019-11-05 00:57:00,valid,0,0,0
ZHWX38(1),2019-11-05 13:44:40,valid,6,72,8
ZHWX38(1),2019-11-05 13:41:00,valid,6,79,7
ZHWX38(1),2019-11-05 13:41:20,valid,3,82,3
ZHWX38(1),2019-11-05 13:42:00,valid,4,70,6
ZHWX38(1),2019-11-05 13:43:40,valid,5,80,6
ZHWX38(1),2019-11-05 13:40:40,valid,4,79,5
ZHWX38(1),2019-11-05 13:39:40,valid,10,73,14
ZHWX38(1),2019-11-05 13:41:40,valid,3,68,4
ZHWX38(1),2019-11-05 13:42:40,valid,5,83,6
ZHWX38(1),2019-11-05 16:56:20,valid,6,79,8
ZHWX38(1),2019-11-05 16:52:20,valid,7,79,8
ZHWX38(1),2019-11-05 16:53:20,valid,10,70,14
ZHWX38(1),2019-11-05 16:56:00,valid,6,80,7
ZHWX38(1),2019-11-05 16:57:20,valid,6,76,9
ZHWX38(1),2019-11-05 16:55:40,valid,10,62,19
ZHWX38(1),2019-11-05 16:57:40,valid,8,76,11
ZHWX38(1),2019-11-05 17:00:00,valid,9,71,13
ZHWX38(1),2019-11-05 16:58:40,valid,10,67,15
ZHWX38(1),2019-11-05 16:53:00,valid,5,83,6
ZHWX38(1),2019-11-05 16:55:20,valid,9,64,14
ZHWX38(1),2019-11-05 16:58:00,valid,6,57,10
ZHWX38(1),2019-11-05 16:59:00,valid,7,72,10
ZHWX38(1),2019-11-05 16:55:00,valid,4,69,5
ZHWX38(1),2019-11-05 16:58:20,valid,11,64,18
ZHWX38(1),2019-11-05 16:59:40,valid,10,62,16
ZHWX38(1),2019-11-05 16:52:00,valid,6,77,9
ZHWX38(1),2019-11-05 16:57:00,valid,10,71,15
ZHWX38(1),2019-11-05 16:52:40,valid,8,75,11
ZHWX38(1),2019-11-05 16:54:00,valid,7,72,10
ZHWX38(1),2019-11-05 16:54:20,valid,10,76,14
ZHWX38(1),2019-11-05 16:59:20,valid,7,63,14
ZHWX38(1),2019-11-05 16:53:40,valid,11,74,15
ZHWX38(1),2019-11-05 16:54:40,valid,10,67,15
ZHWX38(1),2019-11-05 00:56:20,valid,0,0,0
ZHWX38(1),2019-11-05 11:13:20,valid,5,72,6
ZHWX38(1),2019-11-05 11:14:00,valid,5,71,7
ZHWX38(1),2019-11-05 11:13:40,valid,8,73,9
ZHWX38(1),2019-11-05 20:45:40,valid,12,64,16
ZHWX38(1),2019-11-05 20:47:40,valid,9,73,11
ZHWX38(1),2019-11-05 20:46:40,valid,7,70,10
ZHWX38(1),2019-11-05 20:48:00,valid,12,67,16
ZHWX38(1),2019-11-05 20:09:00,valid,7,74,9
ZHWX38(1),2019-11-05 20:12:20,valid,5,75,6
ZHWX38(1),2019-11-05 20:08:40,valid,7,67,10
ZHWX38(1),2019-11-05 20:11:00,valid,6,77,7
ZHWX38(1),2019-11-05 07:45:20,valid,12,64,17
ZHWX38(1),2019-11-05 20:12:00,valid,7,64,10
ZHWX38(1),2019-11-05 20:10:40,valid,7,69,9
ZHWX38(1),2019-11-05 20:11:20,valid,6,66,8
ZHWX38(1),2019-11-05 20:08:20,valid,9,74,13
ZHWX38(1),2019-11-05 20:09:20,valid,10,78,12
ZHWX38(1),2019-11-05 20:10:00,valid,8,75,10
ZHWX38(1),2019-11-05 20:09:40,valid,7,78,10
ZHWX38(1),2019-11-05 20:08:00,valid,8,70,11
ZHWX38(1),2019-11-05 22:31:20,valid,5,72,6
ZHWX38(1),2019-11-05 22:37:00,valid,5,80,7
ZHWX38(1),2019-11-05 22:38:20,valid,7,87,9
ZHWX38(1),2019-11-05 22:42:00,valid,3,81,4
